date,hour,project,access_mode,total_views,top_1_views,top_10_views,top_100_views,top_1_share,top_10_share,top_100_share
2026-01-01,4,vi,desktop,38937,351.0,937.0,1870.0,0.009014561984744587,0.02406451447209595,0.0480262988930837
2026-01-01,4,vi,mobile,44312,622.0,2307.0,5151.0,0.014036829752662936,0.052062646687127644,0.11624390684239032
2026-01-01,4,wikidata,desktop,29797,1256.0,1853.0,2488.0,0.042151894486022086,0.062187468537101054,0.08349833875893546
2026-01-01,5,commons,desktop,106336,3207.0,7802.0,12357.0,0.030159118266626542,0.07337120072223895,0.11620711706289498
2026-01-01,5,commons,mobile,53976,1061.0,2823.0,6120.0,0.019656884541277606,0.05230102267674522,0.11338372610048911
2026-01-01,5,en,desktop,2244167,173089.0,235935.0,305884.0,0.07712839552493196,0.105132550295945,0.13630179928677322
2026-01-01,5,en,mobile,7499969,139112.0,492421.0,1116742.0,0.018548343333152445,0.06565640471313948,0.14889954878480163
2026-01-01,5,vi,desktop,24397,295.0,905.0,1787.0,0.01209165061278026,0.037094724761241135,0.07324671066114687
2026-01-01,5,vi,mobile,46140,666.0,2605.0,5445.0,0.014434330299089727,0.05645860424794105,0.11801040312093627
2026-01-01,5,wikidata,desktop,28155,735.0,1418.0,2037.0,0.02610548748002131,0.050364056117918665,0.07234949387320191
2026-01-01,6,commons,desktop,109498,3520.0,8489.0,13126.0,0.03214670587590641,0.07752653016493452,0.11987433560430327
2026-01-01,6,commons,mobile,51122,1072.0,2674.0,6037.0,0.020969445639841947,0.05230624779938187,0.11809005907437112
2026-01-01,6,en,desktop,2110333,175668.0,230469.0,297266.0,0.0832418390841635,0.1092097787410802,0.1408621293416726
2026-01-01,6,en,mobile,6684226,85354.0,349460.0,929274.0,0.012769466502179909,0.05228129629369205,0.1390249222572666
2026-01-01,6,vi,desktop,21747,276.0,740.0,1634.0,0.01269140571113257,0.03402768197912356,0.07513680047822688
2026-01-01,6,vi,mobile,53959,1194.0,3958.0,7319.0,0.022127911933134417,0.07335198947348913,0.13564002298041106
2026-01-01,6,wikidata,desktop,28626,615.0,1435.0,2160.0,0.021483965625654997,0.05012925312652833,0.07545587927059316
2026-01-01,7,commons,desktop,121113,3555.0,8429.0,12985.0,0.0293527532139407,0.06959616226168949,0.10721392418650351
2026-01-01,7,commons,mobile,46430,1131.0,2679.0,5823.0,0.024359250484600473,0.05769976308421279,0.12541460262761145
2026-01-01,7,en,desktop,2062953,174953.0,227889.0,280201.0,0.08480707025317591,0.11046737371137394,0.13582519815041835
2026-01-01,7,en,mobile,5760831,78571.0,216052.0,540103.0,0.01363883092560778,0.03750361709968579,0.09375435592538646
2026-01-01,7,vi,desktop,23729,278.0,672.0,1515.0,0.01171562223439673,0.0283197774874626,0.06384592692485988
2026-01-01,7,vi,mobile,52627,1873.0,4454.0,7728.0,0.03559009633838144,0.08463336310258993,0.1468447754954681
2026-01-01,7,wikidata,desktop,28974,959.0,1938.0,2623.0,0.03309864016014358,0.06688755435908056,0.09052944018775454
2026-01-01,8,commons,desktop,123302,3224.0,8283.0,12597.0,0.026147183338469774,0.06717652592820879,0.10216379296361779
2026-01-01,8,commons,mobile,50992,1145.0,3083.0,6974.0,0.022454502667085034,0.06046046438657044,0.13676655161593976
2026-01-01,8,en,desktop,1942024,172055.0,218200.0,262927.0,0.08859571251436646,0.11235700485678858,0.1353881311456501
2026-01-01,8,en,mobile,5117107,74076.0,191046.0,418587.0,0.014476148339286241,0.03733476747701387,0.08180149447725052
2026-01-01,8,vi,desktop,23848,1042.0,2371.0,3498.0,0.04369339147936934,0.09942133512244214,0.1466789667896679
2026-01-01,8,vi,mobile,50867,1938.0,4258.0,7332.0,0.03809935714706981,0.08370849470186958,0.14414060196197928
2026-01-01,8,wikidata,desktop,22992,1230.0,1940.0,2642.0,0.05349686847599165,0.08437717466945024,0.11490953375086987
2026-01-01,9,commons,desktop,127251,3466.0,9027.0,14290.0,0.027237506974404916,0.0709385387934083,0.11229774225742824
2026-01-01,9,commons,mobile,55609,1159.0,2832.0,7311.0,0.020841950044057617,0.05092700821809419,0.13147152439353343
2026-01-01,9,en,desktop,1902476,170949.0,209915.0,255873.0,0.08985606125911706,0.11033779138343927,0.13449473212802684
2026-01-01,9,en,mobile,4756996,73169.0,172592.0,361924.0,0.015381345706407994,0.036281720648913725,0.0760824688521916
2026-01-01,9,vi,desktop,19253,628.0,2011.0,3312.0,0.03261829325299953,0.10445125434997143,0.17202513893938606
2026-01-01,9,vi,mobile,48420,1567.0,3576.0,6604.0,0.03236266005782734,0.07385377942998761,0.13638992152003304
2026-01-01,9,wikidata,desktop,19521,788.0,1400.0,2073.0,0.04036678448849956,0.07171763741611598,0.1061933302597203
2026-01-01,10,commons,desktop,133784,3419.0,8754.0,13948.0,0.025556120313340907,0.06543383364228907,0.10425760928063146
2026-01-01,10,commons,mobile,55055,1231.0,3193.0,7772.0,0.022359458723095086,0.057996548905639815,0.1411679229861048
2026-01-01,10,en,desktop,1971920,182399.0,228595.0,277708.0,0.09249817436812853,0.11592508823887379,0.14083127104547852
2026-01-01,10,en,mobile,4764687,73913.0,178363.0,368235.0,0.015512666414394062,0.03743435822751841,0.07728419516329195
2026-01-01,10,vi,desktop,17295,417.0,843.0,1702.0,0.024111014744145707,0.04874241110147441,0.09840994507082972
2026-01-01,10,vi,mobile,44472,1210.0,3156.0,5857.0,0.02720813095880554,0.07096600107933082,0.131700845475805
2026-01-01,10,wikidata,desktop,20365,751.0,1560.0,2338.0,0.03687699484409526,0.07660201325804075,0.11480481217775595
2026-01-01,11,commons,desktop,147365,3587.0,10102.0,16730.0,0.02434092219997964,0.06855087707393208,0.1135276354629661
2026-01-01,11,commons,mobile,57015,1360.0,3106.0,7691.0,0.023853371919670262,0.05447689204595282,0.13489432605454704
2026-01-01,11,en,desktop,2054028,185217.0,218817.0,269093.0,0.0901725779784891,0.10653068020494365,0.1310074643578374
2026-01-01,11,en,mobile,4809240,74871.0,179417.0,371360.0,0.015568156299124185,0.03730672621869568,0.07721802197436602
2026-01-01,11,vi,desktop,15556,339.0,753.0,1504.0,0.0217922345075855,0.04840575983543327,0.09668295191565955
2026-01-01,11,vi,mobile,43121,986.0,2850.0,5527.0,0.02286588900999513,0.06609308689501635,0.12817420746272118
2026-01-01,11,wikidata,desktop,21886,1059.0,2065.0,2814.0,0.04838709677419355,0.09435255414420177,0.12857534496938683
2026-01-01,12,commons,desktop,149312,3886.0,9735.0,15044.0,0.026026039434204888,0.06519904629232748,0.10075546506643807
2026-01-01,12,commons,mobile,61869,1328.0,3700.0,8907.0,0.02146470768882639,0.05980377895230245,0.14396547544004268
2026-01-01,12,en,desktop,2453629,198067.0,236311.0,290386.0,0.08072410295117965,0.09631081145519554,0.1183495956397646
2026-01-01,12,en,mobile,4937892,76601.0,186650.0,378586.0,0.015512894976236823,0.03779953064992106,0.07666955858896873
2026-01-01,12,vi,desktop,15461,365.0,1173.0,1975.0,0.02360778733587737,0.0758683138218744,0.12774076709139123
2026-01-01,12,vi,mobile,46982,881.0,3137.0,6247.0,0.01875186241539313,0.06677025243710358,0.13296581669575583
2026-01-01,12,wikidata,desktop,23509,1464.0,2591.0,3380.0,0.06227402271470501,0.11021310987281467,0.14377472457356757
2026-01-01,13,commons,desktop,148109,3729.0,10049.0,14197.0,0.02517740312877678,0.0678486790134293,0.095855079704812
2026-01-01,13,commons,mobile,63892,1418.0,3329.0,9221.0,0.022193701871908847,0.052103549740186564,0.14432166781443687
2026-01-01,13,en,desktop,2615668,212728.0,261188.0,321303.0,0.08132836430311492,0.09985518039751222,0.12283783721787321
2026-01-01,13,en,mobile,5390436,87426.0,237758.0,458250.0,0.016218725164346633,0.04410737832709636,0.08501167623546592
2026-01-01,13,vi,desktop,20583,1471.0,2760.0,3965.0,0.07146674440071904,0.13409124034397318,0.19263469853762813
2026-01-01,13,vi,mobile,56737,923.0,3817.0,7761.0,0.016268043780954228,0.06727532298147593,0.13678904418633342
2026-01-01,13,wikidata,desktop,22792,919.0,2052.0,2830.0,0.04032116532116532,0.09003159003159003,0.12416637416637416
2026-01-01,14,commons,desktop,160724,3857.0,10317.0,15859.0,0.023997660585849033,0.06419078669022672,0.09867225803240337
2026-01-01,14,commons,mobile,66204,1593.0,3265.0,8347.0,0.02406199021207178,0.04931726179687028,0.1260799951664552
2026-01-01,14,en,desktop,2818433,232696.0,290845.0,352923.0,0.08256218969902779,0.10319386694663311,0.1252195812353886
2026-01-01,14,en,mobile,6030585,98120.0,234903.0,489533.0,0.0162703949948471,0.03895194247324264,0.08117504354884311
2026-01-01,14,vi,desktop,25419,1476.0,2799.0,4369.0,0.05806680042487903,0.1101144812935206,0.1718793028836697
2026-01-01,14,vi,mobile,64000,1116.0,4385.0,8646.0,0.0174375,0.068515625,0.13509375
2026-01-01,14,wikidata,desktop,23792,719.0,1738.0,2601.0,0.030220242098184264,0.0730497646267653,0.10932246133154001
2026-01-01,15,commons,desktop,133896,3941.0,10023.0,17304.0,0.029433291509828523,0.07485660512636673,0.12923462986198245
2026-01-01,15,commons,mobile,71702,1679.0,3538.0,9095.0,0.023416362165629968,0.04934311455747399,0.12684443948564894
2026-01-01,15,en,desktop,3031813,235359.0,282475.0,350602.0,0.07762978785301072,0.09317032415917473,0.11564103722755988
2026-01-01,15,en,mobile,6768819,110671.0,233949.0,517235.0,0.01635011957034159,0.03456275016365484,0.07641436416012896
2026-01-01,15,vi,desktop,25772,664.0,1971.0,3609.0,0.025764395467949713,0.07647834859537482,0.14003569765637125
2026-01-01,15,vi,mobile,65763,1386.0,4382.0,8446.0,0.02107568085397564,0.06663321320499369,0.12843088058634794
2026-01-01,15,wikidata,desktop,26384,1063.0,2189.0,3064.0,0.040289569436021834,0.08296694966646452,0.11613098847786538
2026-01-01,16,commons,desktop,130591,3764.0,9742.0,16955.0,0.028822813210711305,0.0745993215458952,0.12983283687237251
2026-01-01,16,commons,mobile,73969,1944.0,4136.0,10366.0,0.026281279995673864,0.05591531587556949,0.14013978828968893
2026-01-01,16,en,desktop,3235461,226668.0,289895.0,359750.0,0.07005740449351731,0.08959928739675738,0.11118971917757624
2026-01-01,16,en,mobile,7498143,123625.0,254145.0,571011.0,0.016487415617440212,0.03389439225152148,0.07615365564513774
2026-01-01,16,vi,desktop,22631,902.0,1848.0,3218.0,0.03985683354690469,0.08165790287658521,0.14219433520392383
2026-01-01,16,vi,mobile,60828,1293.0,3990.0,7777.0,0.021256658117971988,0.06559479187216413,0.12785230485960414
2026-01-01,16,wikidata,desktop,25121,1259.0,2606.0,3574.0,0.050117431630906414,0.10373790852274989,0.1422714063930576
2026-01-01,17,commons,desktop,134005,3689.0,9952.0,16501.0,0.027528823551360024,0.07426588560128354,0.12313719637326966
2026-01-01,17,commons,mobile,72790,1876.0,4328.0,10143.0,0.025772770985025416,0.059458716856711086,0.13934606401978294
2026-01-01,17,en,desktop,3420410,218107.0,266901.0,343578.0,0.06376633210638491,0.0780318733719057,0.10044936133387518
2026-01-01,17,en,mobile,8141759,133651.0,277662.0,641465.0,0.016415494489581427,0.03410344128338852,0.07878702869981781
2026-01-01,17,vi,desktop,16668,410.0,1031.0,1916.0,0.024598032157427407,0.06185505159587233,0.11495080393568514
2026-01-01,17,vi,mobile,49705,1634.0,3622.0,6653.0,0.03287395634242028,0.07286993260235389,0.13384971330852027
2026-01-01,17,wikidata,desktop,25577,867.0,1987.0,2873.0,0.03389764241310553,0.07768698440004691,0.11232748172185948
2026-01-01,18,commons,desktop,143844,3083.0,9983.0,18303.0,0.021432941241900948,0.06940157392731014,0.12724201217986153
2026-01-01,18,commons,mobile,78502,1862.0,4499.0,10270.0,0.023719140913607297,0.057310641767088735,0.13082469236452574
2026-01-01,18,en,desktop,3543204,197480.0,271878.0,352224.0,0.055734865957478036,0.07673224573013578,0.09940833211974247
2026-01-01,18,en,mobile,8580678,136841.0,300072.0,702901.0,0.015947574305899836,0.034970663157386866,0.08191672033375451
2026-01-01,18,vi,desktop,11982,171.0,441.0,1015.0,0.014271407110665999,0.036805207811717575,0.08471039893173093
2026-01-01,18,vi,mobile,35593,1004.0,2253.0,4346.0,0.02820779366729413,0.06329896327929649,0.12210266063551822
2026-01-01,18,wikidata,desktop,35570,889.0,1972.0,2912.0,0.024992971605285352,0.055439977509136915,0.08186674163621029
2026-01-01,19,commons,desktop,140006,3072.0,9731.0,17147.0,0.02194191677499536,0.06950416410725255,0.12247332257188978
2026-01-01,19,commons,mobile,80357,1840.0,4697.0,10381.0,0.02289781848501064,0.058451659469616835,0.129186007441791
2026-01-01,19,en,desktop,3617298,184322.0,245664.0,325369.0,0.050955713352894894,0.06791367479262145,0.08994807726651219
2026-01-01,19,en,mobile,8747838,132681.0,275870.0,673551.0,0.015167290477944378,0.03153579204370269,0.07699628182414901
2026-01-01,19,vi,desktop,9436,140.0,285.0,707.0,0.01483679525222552,0.030203476049173377,0.07492581602373888
2026-01-01,19,vi,mobile,25477,1068.0,2032.0,3483.0,0.041920163284531145,0.07975821329041881,0.13671154374533892
2026-01-01,19,wikidata,desktop,39103,1319.0,2400.0,3441.0,0.03373142725622075,0.06137636498478378,0.08799836329693374
2026-01-01,20,commons,desktop,129794,2538.0,9045.0,14997.0,0.01955406259149113,0.06968735072499499,0.11554463226343283
2026-01-01,20,commons,mobile,84726,1968.0,4514.0,10222.0,0.023227816726860705,0.05327762434199655,0.12064773505181409
2026-01-01,20,en,desktop,3755805,174070.0,229721.0,309509.0,0.04634692163198036,0.061164251072672836,0.08240816549314994
2026-01-01,20,en,mobile,8884131,128164.0,276464.0,691194.0,0.01442617178877709,0.03111885675706493,0.07780096894113786
2026-01-01,20,vi,desktop,7606,106.0,277.0,655.0,0.013936366026820931,0.03641861688140941,0.08611622403365764
2026-01-01,20,vi,mobile,17811,526.0,1233.0,2332.0,0.02953231149289765,0.06922688226376958,0.13093032395710516
2026-01-01,20,wikidata,desktop,34593,1433.0,2466.0,3257.0,0.041424565663573554,0.07128609834359552,0.09415199606856879
2026-01-01,21,commons,desktop,135481,2595.0,9149.0,18827.0,0.019153977310471578,0.06752976432119633,0.1389641351923886
2026-01-01,21,commons,mobile,89646,1817.0,4454.0,10180.0,0.02026861209646833,0.049684313856725344,0.113557771679718
2026-01-01,21,en,desktop,3884594,155322.0,223609.0,306106.0,0.03998410129861705,0.057563029752916266,0.07879999814652446
2026-01-01,21,en,mobile,9040498,123895.0,296478.0,731101.0,0.013704444157832897,0.03279443234211213,0.0808695494429621
2026-01-01,21,vi,desktop,5886,113.0,249.0,584.0,0.019198097179748557,0.042303771661569824,0.09921848453958546
2026-01-01,21,vi,mobile,12998,386.0,975.0,1909.0,0.02969687644252962,0.07501154023695954,0.1468687490383136
2026-01-01,21,wikidata,desktop,34209,937.0,2032.0,2846.0,0.027390452804817444,0.05939957321172791,0.08319448098453623
2026-01-01,22,commons,desktop,126802,2525.0,9427.0,17455.0,0.019912935127206197,0.07434425324521696,0.13765555748332045
2026-01-01,22,commons,mobile,86518,1748.0,4130.0,10223.0,0.020203888208234124,0.047735731292910144,0.11816038281051341
2026-01-01,22,en,desktop,3935826,142707.0,200384.0,288793.0,0.036258462645452315,0.050912819824860144,0.07337544901629289
2026-01-01,22,en,mobile,9115724,122344.0,349704.0,820820.0,0.013421204942141732,0.03836272357522014,0.09004441117348441
2026-01-01,22,vi,desktop,5531,99.0,190.0,519.0,0.017899114084252394,0.03435183511119146,0.09383474959320195
2026-01-01,22,vi,mobile,11706,401.0,985.0,1920.0,0.03425593712626004,0.08414488296600034,0.16401845207585852
2026-01-01,22,wikidata,desktop,34637,772.0,1742.0,2573.0,0.02228830441435459,0.05029303923549961,0.07428472442763519
2026-01-01,23,commons,desktop,121263,2294.0,8237.0,14653.0,0.018917559354460965,0.06792673775182867,0.12083652886700808
2026-01-01,23,commons,mobile,87720,1653.0,4182.0,9862.0,0.01884404924760602,0.047674418604651166,0.11242590059279525
2026-01-01,23,en,desktop,3948063,136700.0,191130.0,272968.0,0.03462457412660335,0.04841108158608411,0.06913972750688122
2026-01-01,23,en,mobile,8848967,118010.0,327717.0,742353.0,0.013336019899271858,0.037034492274635,0.0838914869950357
2026-01-01,23,vi,desktop,5091,94.0,202.0,484.0,0.0184639560007857,0.03967786289530544,0.09506973089766255
2026-01-01,23,vi,mobile,13460,566.0,1263.0,2276.0,0.04205052005943537,0.0938335809806835,0.16909361069836554
2026-01-01,23,wikidata,desktop,33114,1130.0,2049.0,2922.0,0.034124539469710696,0.06187715165790904,0.08824062330132271
2026-01-02,0,commons,desktop,104596,2218.0,7482.0,14585.0,0.02120539982408505,0.07153237217484416,0.13944127882519408
2026-01-02,0,commons,mobile,80233,1582.0,3468.0,8419.0,0.019717572569890193,0.04322410978026498,0.1049318858823676
2026-01-02,0,en,desktop,3854861,133966.0,198245.0,275377.0,0.03475248523876737,0.05142727584730033,0.07143629822190735
2026-01-02,0,en,mobile,8549199,110913.0,351695.0,775722.0,0.012973496113495546,0.04113777208835588,0.09073621984936835
2026-01-02,0,vi,desktop,6033,86.0,242.0,596.0,0.014254931211669153,0.04011271340958064,0.09878998839714902
2026-01-02,0,vi,mobile,18502,662.0,1729.0,3039.0,0.03577991568479083,0.09344935682628905,0.1642525132418117
2026-01-02,0,wikidata,desktop,27626,1460.0,2336.0,3123.0,0.052848765655541884,0.084558025048867,0.11304568160428581
2026-01-02,1,commons,desktop,109013,2319.0,7785.0,16203.0,0.021272692247713575,0.07141350114206563,0.1486336491978021
2026-01-02,1,commons,mobile,75432,1360.0,3105.0,7530.0,0.01802948350832538,0.04116290168628699,0.0998250079541839
2026-01-02,1,en,desktop,3920318,137162.0,225427.0,302621.0,0.034987467853373116,0.05750222303394776,0.07719297261089535
2026-01-02,1,en,mobile,8338645,109053.0,441907.0,836237.0,0.013078024067459402,0.05299506094815165,0.10028451864781389
2026-01-02,1,vi,desktop,10523,182.0,408.0,937.0,0.017295448066140834,0.03877221324717286,0.08904304856029649
2026-01-02,1,vi,mobile,26419,548.0,1811.0,3528.0,0.020742647337143722,0.06854915023278702,0.13354025511942164
2026-01-02,1,wikidata,desktop,29116,954.0,1692.0,2532.0,0.03276548976507762,0.05811237807391125,0.08696249484819343
2026-01-02,2,commons,desktop,104448,2299.0,7160.0,14053.0,0.02201095281862745,0.06855085784313726,0.13454541973039216
2026-01-02,2,commons,mobile,64581,1287.0,2800.0,6200.0,0.01992846193152785,0.04335640513463712,0.09600346851241078
2026-01-02,2,en,desktop,4078129,148425.0,219034.0,308141.0,0.03639536660071322,0.053709433909520765,0.07555940481529642
2026-01-02,2,en,mobile,8380888,110154.0,294721.0,768739.0,0.013143475965792645,0.03516584400125619,0.09172524438937736
2026-01-02,2,vi,desktop,15299,289.0,726.0,1610.0,0.01889012353748611,0.04745408196614158,0.10523563631609908
2026-01-02,2,vi,mobile,35178,601.0,2251.0,4372.0,0.017084541474785376,0.0639888566717835,0.12428222184319745
2026-01-02,2,wikidata,desktop,29768,719.0,2565.0,3468.0,0.02415345337274926,0.0861663531308788,0.11650094060736362
2026-01-02,3,commons,desktop,94688,2575.0,7807.0,13643.0,0.027194575870226428,0.08244972963839135,0.14408372761067928
2026-01-02,3,commons,mobile,69108,1367.0,2895.0,6320.0,0.019780633211784453,0.041890953290501826,0.09145106210568965
2026-01-02,3,en,desktop,4165832,159835.0,364078.0,454647.0,0.03836808589496648,0.08739622721223515,0.10913714235235603
2026-01-02,3,en,mobile,8440811,106718.0,311909.0,815970.0,0.012643097920330167,0.03695249188733168,0.09666962096414669
2026-01-02,3,vi,desktop,21279,447.0,903.0,2129.0,0.02100662625123361,0.0424362047088679,0.10005169415856008
2026-01-02,3,vi,mobile,41680,636.0,1984.0,4350.0,0.015259117082533588,0.04760076775431862,0.10436660268714011
2026-01-02,3,wikidata,desktop,27924,997.0,2446.0,3271.0,0.035704053860478445,0.08759490044406246,0.11713937831256267
2026-01-02,4,commons,desktop,98384,2579.0,7042.0,13999.0,0.026213611969425923,0.07157667913481867,0.14228939664986176
2026-01-02,4,commons,mobile,61824,1171.0,2757.0,6278.0,0.018940864389233956,0.04459433229813665,0.10154632505175984
2026-01-02,4,en,desktop,4246999,197228.0,448285.0,531283.0,0.046439379900960656,0.10555335661722548,0.1250960972677413
2026-01-02,4,en,mobile,8127155,102877.0,285260.0,725946.0,0.012658427210998191,0.035099613579413706,0.08932350865708849
2026-01-02,4,vi,desktop,23258,549.0,1098.0,2284.0,0.023604781150571845,0.04720956230114369,0.09820276893971967
2026-01-02,4,vi,mobile,43912,603.0,2059.0,4664.0,0.01373200947349244,0.0468892330114775,0.1062124248496994
2026-01-02,4,wikidata,desktop,28949,1350.0,2899.0,3793.0,0.046633735189471136,0.1001416283809458,0.13102352412864002
2026-01-02,5,commons,desktop,99736,3010.0,7739.0,10962.0,0.030179674340258283,0.07759485040506939,0.10991016282987086
2026-01-02,5,commons,mobile,44323,1217.0,2701.0,6301.0,0.027457527694425016,0.060939015860839746,0.14216095480901564
